numberUpdates,timeAppLastUsed,firstToLast,date_hour,date_min,activityContextPosted,category,contactSignificantContext,ledARGB,priority,significant,date_holiday,topic,seenUnlocked,date_dayofweek,date_weekend,action,appPackage
0,126,73830,11,16, still,unknown,False,0.0,0.0,False,False,sports,0,Tues,False,False,taxi.android.client
0,3,13390,9,44,unknown,unknown,False,0.0,0.0,False,False,hobbies & leisure,1,Wed,False,False,taxi.android.client
0,95,81346,16,9, still,unknown,False,0.0,0.0,True,False,unknown,1,Tues,False,True,taxi.android.client
8,0,110,16,1, foot walking,msg,False,-1.0,1.0,True,False,unknown,0,Tues,False,False,taxi.android.client
0,164,182,5,49, still,unknown,False,0.0,1.0,False,False,unknown,1,Thur,False,False,org.thoughtcrime.securesms
2,7120,1028,21,8, still,msg,False,-1.0,1.0,False,False,unknown,0,Mon,False,False,org.thoughtcrime.securesms
0,0,3826,8,15,unknown,call,False,0.0,1.0,True,False,unknown,1,Wed,False,False,org.thoughtcrime.securesms
0,2320,63261,12,4,unknown,unknown,False,0.0,0.0,False,False,arts & entertainment,1,Mon,False,False,org.thoughtcrime.securesms
0,0,446,0,15,unknown,unknown,True,0.0,1.0,True,False,online communities,0,Wed,False,True,org.thoughtcrime.securesms
0,929335,78864,17,16, still,unknown,unknown,0.0,0.0,False,True,unknown,1,Mon,False,False,org.thoughtcrime.securesms
0,33931,63376,16,24,unknown,unknown,False,0.0,0.0,False,False,unknown,1,Mon,False,True,org.thoughtcrime.securesms
0,1935,77401,21,6, still,unknown,False,0.0,0.0,False,False,unknown,1,Mon,False,True,org.thoughtcrime.securesms
0,27975,6845,10,11,unknown,unknown,False,0.0,1.0,True,True,business & industrial,1,Mon,False,False,org.thoughtcrime.securesms
0,234842,18197,12,8, foot walking,unknown,False,0.0,0.0,False,False,unknown,0,Mon,False,False,org.thoughtcrime.securesms
0,0,22520,10,3,unknown,unknown,False,0.0,0.0,False,False,unknown,0,Sat,True,True,org.thoughtcrime.securesms
0,0,43320,13,43,unknown,msg,False,0.0,1.0,True,False,autos & vehicles,1,Sat,True,True,org.thoughtcrime.securesms
0,118658,97,11,33, still,msg,False,0.0,1.0,False,False,unknown,1,Mon,False,False,org.thoughtcrime.securesms
5,257,30884,22,18, still,msg,False,0.0,1.0,False,False,unknown,1,Sun,True,True,org.thoughtcrime.securesms
1,5576,1719,3,33, still,unknown,False,0.0,0.0,True,False,arts & entertainment,1,Sun,True,False,org.thoughtcrime.securesms
1,0,3698,11,4,unknown,call,unknown,0.0,1.0,True,False,law & government,0,Sat,True,True,org.thoughtcrime.securesms
3,0,82,4,14,unknown,msg,False,-16711936.0,1.0,True,False,unknown,0,Tues,False,True,org.thoughtcrime.securesms
1,215967,49595,20,16, still,unknown,False,0.0,6.0,False,False,unknown,0,Fri,False,True,org.thoughtcrime.securesms
1,58,889,3,41,unknown,msg,False,0.0,1.0,False,False,unknown,0,Fri,False,False,org.thoughtcrime.securesms
0,0,21210,18,12, still,call,False,0.0,-1.0,False,False,unknown,0,Tues,True,True,org.thoughtcrime.securesms
0,3,24348,10,27,unknown,unknown,False,0.0,1.0,True,False,unknown,0,Tues,False,True,org.thoughtcrime.securesms
0,27197,347,16,47, still,msg,False,0.0,1.0,True,False,unknown,1,Mon,False,True,org.thoughtcrime.securesms
0,1349,17718,5,48, still,unknown,False,0.0,1.0,False,False,unknown,0,Fri,False,True,org.thoughtcrime.securesms
0,0,9286,10,16,unknown,unknown,False,0.0,1.0,True,False,arts & entertainment,0,Tues,False,True,org.thoughtcrime.securesms
0,0,1164,0,11,unknown,unknown,False,0.0,0.0,True,False,unknown,0,Tues,False,True,org.thoughtcrime.securesms
0,0,7016,10,4,unknown,msg,False,0.0,1.0,False,False,unknown,0,Sat,True,True,org.thoughtcrime.securesms
0,168,23198,16,21,unknown,unknown,False,0.0,1.0,True,False,unknown,1,Thur,False,True,org.thoughtcrime.securesms
0,0,5718,3,7,unknown,unknown,False,0.0,0.0,False,False,arts & entertainment,1,Wed,False,True,org.thoughtcrime.securesms
0,34,166,3,30, foot walking,unknown,False,0.0,0.0,True,False,unknown,0,Fri,False,False,org.thoughtcrime.securesms
0,154,39465,20,10,unknown,msg,False,0.0,1.0,True,False,unknown,0,Wed,False,False,org.thoughtcrime.securesms
0,11,128,8,45,unknown,msg,False,0.0,1.0,True,False,unknown,0,Tues,False,True,org.thoughtcrime.securesms
0,0,251,5,6, still,msg,False,0.0,1.0,False,False,games,1,Sat,True,False,org.thoughtcrime.securesms
0,186,29123,0,47,unknown,unknown,False,0.0,0.0,False,False,news,0,Sun,True,False,org.thoughtcrime.securesms
13,1036,394,10,5,unknown,msg,False,0.0,1.0,True,False,unknown,0,Fri,False,False,org.thoughtcrime.securesms
1,0,41412,20,21,unknown,msg,False,0.0,1.0,False,False,arts & entertainment,0,Fri,False,True,org.thoughtcrime.securesms
0,1,12388,22,21, still,msg,False,0.0,1.0,True,False,unknown,0,Tues,False,False,org.thoughtcrime.securesms
0,77278,23440,9,34, still,event,False,0.0,0.0,False,False,unknown,0,Mon,False,False,org.thoughtcrime.securesms
0,0,18768,14,10, still,unknown,False,0.0,1.0,False,False,unknown,0,Sun,True,True,org.thoughtcrime.securesms
0,0,68219,18,18, foot walking,unknown,False,0.0,0.0,False,False,sports,1,Sat,True,False,com.facebook.appmanager
0,0,56747,14,14, still,unknown,False,0.0,0.0,False,False,unknown,1,Sat,True,False,com.facebook.appmanager
0,3055,2554,17,51, still,msg,False,0.0,1.0,False,False,unknown,0,Tues,False,True,com.facebook.appmanager
0,332,5379,5,35, still,event,True,0.0,2.0,False,True,arts & entertainment,0,Mon,False,True,com.facebook.appmanager
0,4,11366,5,18,unknown,unknown,False,0.0,0.0,False,False,unknown,0,Wed,False,True,com.facebook.appmanager
0,97599,900,17,54, still,msg,False,0.0,1.0,True,True,unknown,1,Mon,False,True,com.facebook.appmanager
0,0,17841,19,43, still,msg,True,-256.0,1.0,False,False,arts & entertainment,0,Tues,False,True,com.facebook.appmanager
0,0,13797,17,2, still,unknown,False,0.0,0.0,True,False,unknown,1,Sat,True,False,com.facebook.appmanager
0,18065,5510,3,25, still,unknown,True,0.0,0.0,False,False,unknown,1,Fri,True,False,com.facebook.appmanager
0,191212,37358,17,28,unknown,unknown,False,0.0,0.0,True,True,unknown,1,Mon,False,True,com.facebook.appmanager
0,20,807,4,27,unknown,unknown,False,0.0,1.0,False,False,games,1,Thur,False,False,com.facebook.appmanager
0,2937,55298,9,20, still,unknown,False,0.0,0.0,False,False,unknown,0,Fri,False,False,com.facebook.appmanager
0,0,46644,9,26, still,unknown,False,0.0,0.0,False,False,arts & entertainment,1,Sat,True,False,com.facebook.appmanager
0,2292,82427,20,40, still,event,False,0.0,1.0,False,False,unknown,0,Mon,False,True,com.facebook.appmanager
0,14,46475,20,20, still,unknown,False,0.0,1.0,True,False,unknown,1,Sat,True,False,com.facebook.appmanager
0,0,65161,16,24, still,unknown,False,0.0,1.0,False,False,unknown,0,Sat,True,False,com.facebook.appmanager
0,647,1412,10,13, still,unknown,False,0.0,1.0,True,True,arts & entertainment,0,Mon,False,False,com.facebook.appmanager
0,156823,29661,18,50,unknown,unknown,False,0.0,0.0,False,False,unknown,1,Mon,False,False,com.facebook.appmanager
0,0,50229,1,23, still,unknown,True,0.0,0.0,False,False,online communities,1,Tues,False,False,com.facebook.appmanager
0,3127,84991,20,42, still,unknown,False,0.0,1.0,False,False,unknown,0,Mon,False,False,com.facebook.appmanager
0,0,6319,5,9,unknown,unknown,False,0.0,0.0,False,False,sports,0,Sun,True,True,com.facebook.appmanager
0,47,12763,1,53,unknown,unknown,False,0.0,0.0,False,False,online communities,1,Fri,False,False,com.facebook.appmanager
0,0,69614,18,42,unknown,unknown,False,0.0,0.0,True,False,sports,1,Wed,False,True,com.facebook.appmanager
0,13,74082,19,11, still,unknown,False,0.0,0.0,False,False,unknown,0,Sat,False,False,com.facebook.appmanager
0,214,80066,9,28,unknown,unknown,False,0.0,0.0,False,False,computers & electronics,0,Fri,False,False,com.facebook.appmanager
0,0,52055,12,48,unknown,unknown,False,0.0,0.0,False,False,unknown,1,Sat,True,False,com.facebook.appmanager
0,5477,809,1,32,unknown,unknown,False,0.0,0.0,True,False,unknown,0,Wed,False,False,com.facebook.appmanager
0,101,58840,17,25,unknown,unknown,False,0.0,0.0,False,False,unknown,1,Thur,False,False,com.facebook.appmanager
0,363,33368,21,39, still,msg,False,0.0,1.0,False,False,unknown,1,Fri,False,True,com.facebook.appmanager
0,233,22612,5,45,unknown,unknown,False,0.0,0.0,False,False,unknown,0,Thur,False,True,com.facebook.appmanager
0,51571,82599,19,18,unknown,unknown,False,0.0,0.0,False,False,unknown,0,Mon,False,False,com.facebook.appmanager
0,28401,10967,4,22,unknown,unknown,False,0.0,0.0,False,True,business & industrial,1,Mon,False,False,com.facebook.appmanager
0,0,24993,16,45,unknown,event,False,0.0,2.0,False,False,sports,1,Wed,False,True,com.facebook.appmanager
0,0,80652,19,29,unknown,unknown,False,0.0,0.0,False,False,sports,0,Sat,True,True,com.facebook.appmanager
0,115,4676,3,18,unknown,unknown,False,0.0,0.0,False,False,unknown,0,Thur,False,False,com.facebook.appmanager
0,344,4337,16,28, still,unknown,False,0.0,1.0,True,False,unknown,1,Thur,False,False,com.facebook.appmanager
0,3338,86118,22,0, still,unknown,True,0.0,0.0,False,False,unknown,1,Fri,False,True,com.facebook.appmanager
0,0,1031,2,34,unknown,unknown,unknown,0.0,0.0,False,False,unknown,1,Sun,True,False,com.facebook.appmanager
0,15,8742,15,7, still,unknown,False,0.0,0.0,False,False,news,0,Sat,False,False,com.facebook.appmanager
0,2,939,4,37,unknown,event,False,0.0,6.0,False,False,unknown,0,Thur,False,True,com.facebook.appmanager
0,0,354,10,20,unknown,msg,unknown,-256.0,2.0,False,False,unknown,0,Sun,True,True,com.facebook.appmanager
0,89549,84982,21,3, still,unknown,False,0.0,0.0,True,True,unknown,1,Mon,False,False,com.alibaba.aliexpresshd
0,88,4846,12,33,unknown,event,False,0.0,-1.0,False,False,unknown,1,Wed,False,False,com.alibaba.aliexpresshd
0,0,57536,16,33, still,unknown,False,0.0,0.0,False,False,unknown,1,Sat,True,False,com.alibaba.aliexpresshd
0,1447,55535,16,10, still,unknown,False,0.0,0.0,False,False,unknown,0,Thur,False,True,com.alibaba.aliexpresshd
0,134,2258,1,20,unknown,unknown,False,0.0,0.0,False,False,games,1,Wed,False,False,com.alibaba.aliexpresshd
8,3744,318,11,33,unknown,msg,unknown,0.0,0.0,False,False,unknown,0,Mon,False,False,com.alibaba.aliexpresshd
0,511,58470,19,6,unknown,unknown,False,0.0,0.0,False,False,unknown,1,Fri,False,False,com.alibaba.aliexpresshd
1,88829,7868,15,41, still,unknown,False,0.0,1.0,False,False,food & drink,0,Fri,False,True,com.alibaba.aliexpresshd
0,0,0,0,5,unknown,unknown,False,0.0,1.0,True,False,unknown,1,Wed,False,True,com.alibaba.aliexpresshd
0,2959,83552,22,12, still,unknown,False,0.0,6.0,False,False,unknown,0,Fri,False,True,com.alibaba.aliexpresshd
0,0,79805,17,26, still,unknown,False,0.0,0.0,False,False,unknown,0,Sat,True,False,com.alibaba.aliexpresshd
0,131,1179,10,25,unknown,msg,False,0.0,2.0,True,False,arts & entertainment,0,Mon,False,True,com.alibaba.aliexpresshd
0,74818,16528,12,21,unknown,unknown,False,0.0,0.0,False,True,unknown,0,Mon,False,False,com.alibaba.aliexpresshd
0,2333,32347,15,29, still,msg,False,0.0,2.0,False,False,unknown,0,Mon,False,False,com.alibaba.aliexpresshd
0,39249,55270,5,50, still,unknown,False,0.0,0.0,False,False,unknown,1,Thur,False,False,com.alibaba.aliexpresshd
0,114800,83102,17,55, still,unknown,False,0.0,0.0,False,False,unknown,0,Fri,False,False,com.alibaba.aliexpresshd
0,2,168,1,15,unknown,msg,False,0.0,1.0,True,False,unknown,1,Wed,False,False,com.alibaba.aliexpresshd
0,0,46615,12,5, still,unknown,False,0.0,0.0,True,False,unknown,1,Tues,False,False,com.alibaba.aliexpresshd
0,3,82505,18,26,unknown,unknown,False,0.0,0.0,True,False,business & industrial,1,Sat,True,False,com.alibaba.aliexpresshd
0,204,1566,7,15,unknown,unknown,unknown,0.0,0.0,False,False,unknown,1,Wed,False,False,com.alibaba.aliexpresshd
0,13,2830,2,34,unknown,unknown,unknown,0.0,0.0,False,False,unknown,1,Tues,False,False,com.alibaba.aliexpresshd
0,511382,47828,21,9, still,unknown,False,0.0,0.0,False,True,unknown,1,Mon,False,False,com.alibaba.aliexpresshd
0,65,72550,13,24, still,unknown,False,0.0,0.0,True,False,unknown,1,Sat,True,False,com.alibaba.aliexpresshd
3,187524,60922,21,41, still,unknown,False,0.0,1.0,False,False,unknown,0,Fri,False,True,com.alibaba.aliexpresshd
0,91,29629,19,16, still,unknown,False,0.0,0.0,False,False,unknown,0,Sat,True,True,com.alibaba.aliexpresshd
0,240,58445,20,48,unknown,unknown,True,0.0,1.0,True,False,hobbies & leisure,1,Tues,False,False,com.alibaba.aliexpresshd
0,71,83459,16,23,unknown,unknown,False,0.0,0.0,False,False,unknown,0,Fri,False,False,com.alibaba.aliexpresshd
0,886,7708,7,46,unknown,unknown,False,0.0,0.0,False,False,unknown,1,Sun,True,False,com.alibaba.aliexpresshd
0,85,10965,5,42,unknown,unknown,True,0.0,6.0,False,False,unknown,0,Thur,False,True,com.alibaba.aliexpresshd
0,14,3852,7,43,unknown,unknown,False,0.0,1.0,False,False,unknown,0,Thur,False,True,com.alibaba.aliexpresshd
0,1,51492,3,9, still,unknown,False,0.0,0.0,False,False,computers & electronics,0,Tues,False,False,com.alibaba.aliexpresshd
0,20,84596,17,18,unknown,unknown,False,0.0,0.0,False,False,unknown,0,Sun,True,False,com.alibaba.aliexpresshd
0,174,73265,19,40,unknown,unknown,False,0.0,6.0,False,False,unknown,0,Fri,False,True,com.alibaba.aliexpresshd
0,0,69975,17,16,unknown,unknown,False,0.0,0.0,False,False,sports,0,Wed,True,False,com.alibaba.aliexpresshd
0,1014,44124,9,13,unknown,unknown,False,0.0,0.0,False,False,arts & entertainment,1,Mon,False,False,com.alibaba.aliexpresshd
0,5491,60803,5,52, still,unknown,True,0.0,0.0,False,False,computers & electronics,0,Fri,False,False,com.alibaba.aliexpresshd
0,1,75254,21,3, still,unknown,False,0.0,0.0,False,False,unknown,1,Sun,True,True,com.alibaba.aliexpresshd
0,108195,7392,7,43, still,unknown,False,0.0,2.0,False,False,food & drink,0,Mon,False,True,com.alibaba.aliexpresshd
0,333534,4245,7,28, still,unknown,False,0.0,1.0,False,False,unknown,0,Fri,False,True,com.alibaba.aliexpresshd
1,0,2675,13,25, still,unknown,False,0.0,1.0,False,False,unknown,0,Sun,True,False,com.alibaba.aliexpresshd
0,0,28659,8,47,unknown,unknown,False,0.0,0.0,False,False,arts & entertainment,1,Sun,True,True,com.alibaba.aliexpresshd
2,1,528,11,11,unknown,msg,False,0.0,0.0,False,False,unknown,0,Thur,False,True,com.douglas.upflix
0,160,12472,14,36, still,event,False,0.0,2.0,False,False,business & industrial,0,Tues,False,True,com.douglas.upflix
0,159407,60370,6,26,unknown,unknown,False,0.0,0.0,False,False,unknown,0,Mon,False,True,com.douglas.upflix
0,0,38370,5,31,unknown,unknown,False,0.0,0.0,False,False,business & industrial,1,Wed,False,True,com.douglas.upflix
0,0,7089,6,28,unknown,unknown,False,0.0,0.0,False,False,autos & vehicles,1,Sat,True,True,com.douglas.upflix
0,61,14427,0,15,unknown,unknown,False,0.0,0.0,True,False,sensitive subjects,0,Wed,False,True,com.douglas.upflix
0,13898,64297,20,17, still,unknown,False,0.0,0.0,False,False,unknown,1,Thur,False,False,com.douglas.upflix
0,488,2344,3,18,unknown,unknown,False,0.0,0.0,False,False,arts & entertainment,0,Fri,False,False,com.douglas.upflix
0,854,82672,22,32, still,unknown,False,0.0,-1.0,False,False,unknown,0,Tues,False,False,com.douglas.upflix
0,0,1767,2,5,unknown,unknown,True,0.0,0.0,False,False,hobbies & leisure,1,Wed,False,True,com.douglas.upflix
0,0,76017,16,32,unknown,unknown,False,0.0,0.0,False,False,autos & vehicles,0,Sat,True,False,com.douglas.upflix
0,0,51801,12,10, still,unknown,False,0.0,0.0,False,False,autos & vehicles,0,Sat,True,False,com.douglas.upflix
0,0,70063,21,14,unknown,unknown,False,0.0,0.0,False,False,autos & vehicles,0,Tues,False,True,com.douglas.upflix
0,7742,16319,13,13, foot walking,unknown,False,0.0,0.0,False,False,unknown,1,Fri,False,True,com.douglas.upflix
0,0,2952,12,2, foot walking,unknown,False,0.0,0.0,False,False,unknown,0,Sat,True,False,com.douglas.upflix
0,201547,72533,21,37,unknown,unknown,False,0.0,0.0,False,False,unknown,1,Mon,False,False,com.douglas.upflix
0,46560,74907,17,24, still,unknown,False,0.0,0.0,False,False,unknown,1,Thur,False,False,com.douglas.upflix
0,1370133,85271,22,6,unknown,unknown,False,0.0,0.0,False,False,unknown,1,Mon,False,False,com.douglas.upflix
0,0,3751,17,0,unknown,unknown,False,0.0,0.0,False,False,unknown,0,Sat,True,False,com.douglas.upflix
0,0,73081,19,31, still,unknown,False,0.0,0.0,False,False,unknown,1,Sat,True,False,com.douglas.upflix
0,363939,82700,13,52, still,unknown,False,0.0,0.0,False,True,computers & electronics,0,Mon,False,True,com.douglas.upflix
0,15585,39249,10,50, still,unknown,False,0.0,0.0,False,False,computers & electronics,0,Fri,False,True,com.douglas.upflix
0,97778,84082,18,5,unknown,unknown,False,0.0,0.0,False,False,unknown,1,Mon,False,False,com.douglas.upflix
0,0,3166,13,8, still,msg,False,0.0,1.0,False,False,arts & entertainment,0,Sat,True,True,com.douglas.upflix
0,3,17007,8,6,unknown,unknown,False,0.0,0.0,False,False,arts & entertainment,1,Sun,True,True,com.douglas.upflix
0,215,82036,19,39, still,unknown,False,0.0,0.0,False,False,arts & entertainment,0,Tues,False,False,com.douglas.upflix
25,139,61,14,30, still,msg,False,-1.0,1.0,True,False,unknown,0,Tues,False,True,com.douglas.upflix
0,1,81190,20,55,unknown,msg,False,0.0,0.0,False,False,games,1,Wed,False,False,com.douglas.upflix
0,8142,3552,14,53, still,unknown,True,0.0,1.0,False,True,unknown,0,Mon,False,True,com.douglas.upflix
0,23932,35395,14,55,unknown,unknown,False,0.0,0.0,False,False,unknown,0,Sun,True,False,com.douglas.upflix
0,0,14731,2,29, foot walking,unknown,False,0.0,0.0,True,False,sports,1,Sat,True,False,com.douglas.upflix
0,0,59660,17,7, still,unknown,False,0.0,0.0,False,False,business & industrial,1,Sat,True,True,com.douglas.upflix
0,2,85505,21,24,unknown,unknown,False,0.0,0.0,False,False,unknown,0,Fri,False,True,com.douglas.upflix
0,879,38486,19,38,unknown,event,False,0.0,0.0,False,False,unknown,0,Thur,False,False,com.douglas.upflix
0,471,21383,7,13, still,unknown,False,0.0,0.0,False,False,shopping,1,Tues,False,False,com.douglas.upflix
1,3277,207,3,20,unknown,unknown,False,0.0,0.0,False,False,news,0,Sun,True,False,com.douglas.upflix
0,196,85615,21,10, still,unknown,True,0.0,0.0,False,True,unknown,0,Mon,False,True,com.douglas.upflix
2,44,5545,5,36,unknown,unknown,False,0.0,0.0,True,False,unknown,0,Fri,False,True,com.douglas.upflix
0,0,81517,10,2, still,unknown,False,0.0,0.0,True,False,business & industrial,0,Tues,False,False,com.douglas.upflix
0,2,51365,8,25, still,unknown,True,0.0,0.0,False,False,hobbies & leisure,1,Sat,True,False,com.douglas.upflix
0,0,23275,2,47,unknown,unknown,False,-16776961.0,0.0,False,False,unknown,1,Tues,False,False,com.douglas.upflix
1,37561,41600,19,6,unknown,unknown,False,0.0,0.0,False,False,unknown,1,Sun,True,False,com.douglas.upflix
0,6,43054,5,45, still,unknown,True,0.0,0.0,False,False,arts & entertainment,0,Tues,False,True,com.douglas.upflix
0,86,84977,20,15,unknown,unknown,False,0.0,0.0,False,False,computers & electronics,0,Fri,False,False,com.douglas.upflix
0,399168,46706,17,50, still,unknown,False,0.0,0.0,False,False,unknown,0,Fri,False,False,com.douglas.upflix
0,19617,57747,14,9,unknown,unknown,False,0.0,0.0,False,False,arts & entertainment,1,Mon,False,False,com.douglas.upflix
0,0,6129,10,13,unknown,msg,True,0.0,1.0,False,False,arts & entertainment,0,Sun,True,False,com.sec.android.app.shealth
0,0,84320,14,31,unknown,unknown,False,0.0,0.0,False,False,sports,0,Sat,True,True,com.sec.android.app.shealth
0,191,13649,4,5,unknown,unknown,False,0.0,0.0,False,False,unknown,0,Thur,False,False,com.sec.android.app.shealth
0,97,33088,6,7,unknown,unknown,False,0.0,0.0,False,False,computers & electronics,0,Thur,False,False,com.sec.android.app.shealth
0,40,26820,13,3,unknown,unknown,False,0.0,0.0,False,False,unknown,0,Fri,False,True,com.sec.android.app.shealth
28,557,213,19,1,unknown,msg,False,-1.0,1.0,True,False,unknown,0,Fri,False,False,com.sec.android.app.shealth
0,78,19365,6,48,unknown,unknown,False,0.0,0.0,False,False,online communities,0,Thur,False,True,com.sec.android.app.shealth
0,3245,304,2,5, still,event,False,0.0,1.0,False,True,unknown,0,Mon,False,False,com.sec.android.app.shealth
0,1454,55371,10,2, still,unknown,False,0.0,0.0,False,False,unknown,0,Mon,False,False,com.sec.android.app.shealth
0,335835,81830,11,4,unknown,unknown,False,0.0,0.0,False,True,unknown,0,Mon,False,False,com.sec.android.app.shealth
0,2495,25328,3,44,unknown,unknown,False,0.0,0.0,False,False,unknown,1,Thur,False,False,com.sec.android.app.shealth
0,14778,75518,21,4, foot walking,unknown,False,0.0,0.0,True,False,unknown,1,Thur,False,False,com.sec.android.app.shealth
0,1,57042,6,48,unknown,unknown,False,0.0,0.0,False,False,unknown,0,Wed,False,True,com.sec.android.app.shealth
0,21,11467,1,35,unknown,unknown,False,0.0,0.0,False,False,unknown,1,Tues,False,False,com.sec.android.app.shealth
6,0,137,13,1,unknown,msg,False,0.0,1.0,False,False,unknown,0,Sun,True,False,com.sec.android.app.shealth
0,5545,71458,22,7,unknown,unknown,False,0.0,0.0,False,False,unknown,1,Thur,False,False,com.sec.android.app.shealth
0,3071,64960,17,29,unknown,unknown,False,0.0,0.0,False,False,unknown,1,Sun,True,True,com.sec.android.app.shealth
0,303,84193,20,34, still,unknown,False,0.0,0.0,True,False,unknown,1,Fri,False,False,com.sec.android.app.shealth
0,0,7020,14,9, still,unknown,False,0.0,-1.0,False,False,sports,0,Tues,False,True,com.sec.android.app.shealth
0,125,2266,1,32, still,unknown,False,0.0,0.0,False,False,arts & entertainment,1,Sat,True,False,com.sec.android.app.shealth
0,105,5922,1,51,unknown,unknown,True,0.0,0.0,False,False,unknown,1,Thur,False,True,com.sec.android.app.shealth
0,22771,78555,22,50, still,event,False,0.0,-1.0,False,False,unknown,0,Thur,False,False,com.sec.android.app.shealth
0,65,18239,4,50, still,unknown,False,0.0,0.0,False,False,unknown,0,Sun,True,False,com.sec.android.app.shealth
0,6845,3150,13,2, still,unknown,False,0.0,0.0,False,False,news,1,Fri,False,False,com.sec.android.app.shealth
0,0,66496,12,16,unknown,unknown,False,0.0,0.0,False,False,autos & vehicles,0,Sat,True,False,com.sec.android.app.shealth
0,0,34213,8,6,unknown,unknown,False,0.0,0.0,False,False,unknown,0,Sat,True,True,com.sec.android.app.shealth
0,0,1886,2,36,unknown,unknown,False,0.0,0.0,False,False,unknown,0,Wed,False,True,com.sec.android.app.shealth
1,89,15,5,4, still,msg,False,0.0,1.0,True,False,unknown,0,Thur,False,True,com.sec.android.app.shealth
0,27,15164,11,1,unknown,unknown,False,0.0,0.0,False,False,unknown,1,Sun,True,False,com.sec.android.app.shealth
0,42804,75181,22,50, still,unknown,False,0.0,0.0,False,True,unknown,0,Mon,False,False,com.sec.android.app.shealth
0,0,11496,5,8,unknown,msg,unknown,-16711936.0,1.0,False,False,arts & entertainment,0,Sat,True,True,com.sec.android.app.shealth
0,40066,77537,22,9, still,unknown,False,0.0,0.0,False,False,arts & entertainment,0,Fri,False,False,com.sec.android.app.shealth
0,0,77944,21,25, still,unknown,False,0.0,0.0,True,False,unknown,0,Sat,True,False,com.sec.android.app.shealth
0,0,9652,6,35, foot walking,unknown,False,0.0,0.0,True,False,unknown,1,Tues,False,False,com.sec.android.app.shealth
0,131,4150,2,18,unknown,unknown,False,0.0,1.0,True,True,arts & entertainment,0,Wed,False,False,com.sec.android.app.shealth
0,745,54719,14,23, still,unknown,False,0.0,0.0,False,False,unknown,0,Sun,True,False,com.sec.android.app.shealth
0,141,1513,1,52,unknown,unknown,False,0.0,2.0,False,False,arts & entertainment,0,Fri,False,True,com.sec.android.app.shealth
0,24228,83305,16,16,unknown,unknown,False,0.0,0.0,False,False,unknown,1,Mon,False,False,com.sec.android.app.shealth
0,9943,2834,2,35, still,unknown,False,0.0,0.0,True,False,unknown,0,Mon,False,True,com.sec.android.app.shealth
0,0,20407,4,4,unknown,unknown,False,0.0,0.0,False,False,unknown,0,Tues,False,False,com.sec.android.app.shealth
0,0,85751,22,37, still,unknown,False,0.0,0.0,True,False,unknown,1,Sat,True,False,com.sec.android.app.shealth
0,782202,85080,22,3,unknown,unknown,False,0.0,0.0,False,False,unknown,1,Fri,False,True,com.sec.android.app.shealth
8,0,24,6,0,unknown,msg,False,-1.0,1.0,True,False,arts & entertainment,0,Sun,True,True,com.sec.android.app.shealth
0,13,46952,17,31, still,unknown,False,0.0,0.0,False,False,unknown,1,Sun,True,True,com.sec.android.app.shealth
0,0,152,1,4,unknown,unknown,False,0.0,0.0,True,False,unknown,0,Wed,False,False,com.sec.android.app.shealth
0,4,25440,13,26, still,unknown,False,0.0,2.0,False,False,arts & entertainment,1,Fri,False,False,com.sec.android.app.shealth
0,332,1898,0,44, still,unknown,unknown,0.0,0.0,False,False,business & industrial,1,Fri,False,True,com.mobisystems.office
0,5044,35677,21,38, still,msg,False,0.0,1.0,False,False,sports,0,Tues,False,False,com.mobisystems.office
0,31,17431,10,18, foot walking,event,False,0.0,-1.0,False,False,sports,0,Thur,False,False,com.mobisystems.office
0,163,25442,16,41,unknown,unknown,False,0.0,0.0,False,False,unknown,0,Fri,False,True,com.mobisystems.office
0,33462,58556,18,20,unknown,unknown,True,0.0,0.0,False,False,unknown,1,Fri,False,True,com.mobisystems.office
11,62,52,8,6, still,msg,False,0.0,1.0,False,False,unknown,0,Sun,True,False,com.mobisystems.office
1,646,3355,13,3, still,unknown,False,0.0,0.0,False,False,unknown,0,Fri,False,True,com.mobisystems.office
0,8,65054,10,41,unknown,unknown,True,0.0,0.0,False,False,hobbies & leisure,0,Wed,False,False,com.mobisystems.office
4,658,20244,16,10,unknown,unknown,True,0.0,0.0,False,False,unknown,0,Wed,False,False,com.mobisystems.office
0,101868,79,16,43, still,msg,False,0.0,1.0,True,False,unknown,1,Mon,False,False,com.mobisystems.office
1,134697,3339,18,23, still,msg,False,0.0,1.0,True,False,news,0,Thur,False,False,com.mobisystems.office
0,2,26110,9,43,unknown,unknown,True,0.0,0.0,False,False,unknown,1,Tues,False,False,com.mobisystems.office
0,53,49327,20,14,unknown,unknown,unknown,0.0,0.0,False,False,arts & entertainment,1,Sun,True,False,com.mobisystems.office
0,0,1709,2,16,unknown,unknown,False,0.0,0.0,False,False,arts & entertainment,1,Sun,True,True,com.mobisystems.office
0,16418,15006,0,30, still,unknown,False,0.0,0.0,False,False,computers & electronics,1,Mon,False,False,com.mobisystems.office
0,84,5901,3,15,unknown,unknown,False,0.0,0.0,False,False,games,1,Wed,False,False,com.mobisystems.office
8,29404,337,12,43, still,msg,False,0.0,1.0,True,False,unknown,0,Fri,False,False,com.mobisystems.office
0,15,74425,19,6, still,unknown,False,0.0,0.0,False,False,unknown,1,Sat,True,False,com.mobisystems.office
